File name	m013_cohortC_BEEG12_day1.kcd
Result analysis file name	m013_cohortC_BEEG12_day1_2p.raf
Subject	m013_cohortC_03_22_2
Gender	
Age
Memo
Free comment 1	Patient identificati	
Free comment 2	Recording identifica	
Free comment 3	Start time	03/23/2021 13:16:43
Free comment 4
Free comment 5
Free comment 6
Free comment 7
Free comment 8
Free comment 9
Free comment 10

Time	Epoch No.	Stage		
3/23/2021 13:54:59	574	NR	0	
3/23/2021 13:55:03	575	NR	0	
3/23/2021 13:55:07	576	NR	0	
3/23/2021 13:55:11	577	NR	0	
3/23/2021 13:55:15	578	NR	0	
3/23/2021 13:55:19	579	NR	0	
3/23/2021 13:55:23	580	NR	0	
3/23/2021 13:55:27	581	NR	0	
3/23/2021 13:55:31	582	NR	0	
3/23/2021 13:55:35	583	NR	0	
3/23/2021 13:55:39	584	NR	0	
3/23/2021 13:55:43	585	NR	0	
3/23/2021 13:55:47	586	NR	0	
3/23/2021 13:55:51	587	NR	0	
3/23/2021 13:55:55	588	NR	0	
3/23/2021 13:55:59	589	W	0	
3/23/2021 13:56:03	590	W	0	
3/23/2021 13:56:07	591	W	0	
3/23/2021 13:56:11	592	W	0	
3/23/2021 13:56:15	593	NR	0	
3/23/2021 13:56:19	594	NR	0	
3/23/2021 13:56:23	595	NR	0	
3/23/2021 13:56:27	596	NR	0	
3/23/2021 13:56:31	597	NR	0	
3/23/2021 13:56:35	598	NR	0	
3/23/2021 13:56:39	599	NR	0	
3/23/2021 13:56:43	600	NR	0	
3/23/2021 13:56:47	601	NR	0	
3/23/2021 13:56:51	602	NR	0	
3/23/2021 13:56:55	603	NR	0	
3/23/2021 13:56:59	604	NR	0	
3/23/2021 13:57:03	605	NR	0	
3/23/2021 13:57:07	606	W	0	
3/23/2021 13:57:11	607	W	0	
3/23/2021 13:57:15	608	W	0	
3/23/2021 13:57:19	609	W	0	
3/23/2021 13:57:23	610	W	0	
3/23/2021 13:57:27	611	W	0	
3/23/2021 13:57:31	612	NR	0	
3/23/2021 13:57:35	613	NR	0	
3/23/2021 13:57:39	614	NR	0	
3/23/2021 13:57:43	615	NR	0	
3/23/2021 13:57:47	616	NR	0	
3/23/2021 13:57:51	617	NR	0	
3/23/2021 13:57:55	618	NR	0	
3/23/2021 13:57:59	619	NR	0	
3/23/2021 13:58:03	620	NR	0	
3/23/2021 13:58:07	621	NR	0	
3/23/2021 13:58:11	622	NR	0	
3/23/2021 13:58:15	623	NR	0	
3/23/2021 13:58:19	624	NR	0	
3/23/2021 13:58:23	625	NR	0	
3/23/2021 13:58:27	626	NR	0	
3/23/2021 13:58:31	627	NR	0	
3/23/2021 13:58:35	628	NR	0	
